Date,Open,High,Low,Close,Adj Close,Volume
2000-09-29,0.0722,0.0861,0.0583,0.0628,0.0628,1654377518.43
2000-10-03,0.0589,0.0606,0.0556,0.0561,0.0561,148391777.41
2000-10-04,0.0533,0.0556,0.0478,0.0506,0.0506,230327654.51
2000-10-05,0.0506,0.0517,0.045,0.0478,0.0478,69443895.83
2000-10-09,0.0456,0.0456,0.0389,0.0389,0.0389,38807941.79
2000-10-10,0.0389,0.0433,0.0389,0.0422,0.0422,62495906.26
2000-10-11,0.0411,0.0422,0.0383,0.0406,0.0406,61703907.44
2000-10-12,0.0406,0.0428,0.0378,0.0428,0.0428,34451948.32
2000-10-13,0.0406,0.0428,0.0406,0.0422,0.0422,27323959.01
2000-10-16,0.0428,0.0433,0.0406,0.0406,0.0406,6407990.39
2000-10-17,0.04,0.0422,0.0389,0.0411,0.0411,28115957.83
2000-10-18,0.0417,0.0417,0.0394,0.04,0.04,45647931.53
2000-10-19,0.04,0.0433,0.04,0.0433,0.0433,13355979.97
2000-10-20,0.0456,0.0489,0.045,0.0467,0.0467,19223971.16
2000-10-23,0.0444,0.0467,0.0444,0.0467,0.0467,3599994.6
2000-10-24,0.0456,0.0461,0.0444,0.0444,0.0444,17495973.76
2000-10-25,0.0461,0.0472,0.0417,0.0428,0.0428,15695976.46
2000-10-26,0.0417,0.0433,0.0417,0.0433,0.0433,4859992.71
2000-10-27,0.0422,0.0439,0.0406,0.0439,0.0439,10115984.83
2000-10-30,0.0439,0.0444,0.0433,0.0433,0.0433,3347994.98
2000-10-31,0.0439,0.0472,0.0439,0.0472,0.0472,24695962.96
2000-11-01,0.0467,0.0483,0.0461,0.0478,0.0478,22895965.66
2000-11-02,0.0472,0.0489,0.0472,0.0472,0.0472,34451948.32
2000-11-03,0.0478,0.0506,0.0478,0.05,0.05,24587963.12
2000-11-06,0.05,0.0506,0.05,0.05,0.05,12203981.69
2000-11-07,0.0511,0.0517,0.0494,0.0517,0.0517,43523934.71
2000-11-08,0.0511,0.0522,0.05,0.0522,0.0522,16595975.11
2000-11-09,0.0533,0.055,0.05,0.0539,0.0539,24839962.74
2000-11-10,0.0522,0.0617,0.0522,0.0567,0.0567,87551868.67
2000-11-13,0.0539,0.0544,0.0489,0.0489,0.0489,13463979.8
2000-11-14,0.0511,0.0533,0.0489,0.0533,0.0533,11771982.34
2000-11-15,0.0533,0.0544,0.0472,0.0472,0.0472,6227990.66
2000-11-16,0.05,0.0506,0.0483,0.0506,0.0506,3959994.06
2000-11-17,0.0494,0.0517,0.0489,0.0517,0.0517,1475997.79
2000-11-20,0.05,0.0506,0.05,0.05,0.05,2303996.54
2000-11-21,0.0506,0.0506,0.0506,0.0506,0.0506,3599994.6
2000-11-22,0.0522,0.0522,0.0506,0.0506,0.0506,2879995.68
2000-11-23,0.0489,0.05,0.0489,0.0489,0.0489,3563994.65
2000-11-24,0.0494,0.05,0.0494,0.0494,0.0494,3167995.25
2000-11-27,0.0511,0.0517,0.0511,0.0517,0.0517,6119990.82
2000-11-28,0.0517,0.0517,0.0517,0.0517,0.0517,4499993.25
2000-11-29,0.0489,0.0511,0.0489,0.0489,0.0489,3959994.06
2000-11-30,0.0483,0.0483,0.0472,0.0483,0.0483,3779994.33
2000-12-01,0.0483,0.0506,0.0483,0.0494,0.0494,3563994.65
2000-12-04,0.0494,0.0494,0.0494,0.0494,0.0494,1799997.3
2000-12-05,0.0494,0.0494,0.0483,0.0483,0.0483,2879995.68
2000-12-06,0.05,0.05,0.0483,0.0483,0.0483,2195996.71
2000-12-07,0.0483,0.0483,0.0483,0.0483,0.0483,287999.57
2000-12-08,0.0483,0.0483,0.0472,0.0472,0.0472,1655997.52
2000-12-11,0.0478,0.0478,0.0472,0.0472,0.0472,2699995.95
2000-12-12,0.0472,0.0472,0.0472,0.0472,0.0472,359999.46
2000-12-14,0.0472,0.0472,0.0472,0.0472,0.0472,971998.54
2000-12-15,0.0472,0.0472,0.0472,0.0472,0.0472,899998.65
2000-12-19,0.0461,0.0461,0.0461,0.0461,0.0461,683998.97
2000-12-20,0.0433,0.0433,0.0433,0.0433,0.0433,539999.19
2000-12-21,0.04,0.04,0.04,0.04,0.04,359999.46
2000-12-22,0.0394,0.04,0.0394,0.04,0.04,3275995.09
2000-12-27,0.0406,0.0406,0.04,0.04,0.04,5624991.56
2000-12-28,0.0406,0.0406,0.04,0.0406,0.0406,2591996.11
2000-12-29,0.0406,0.0422,0.0406,0.0422,0.0422,4319993.52
2001-01-02,0.0422,0.0422,0.0411,0.0411,0.0411,3059995.41
2001-01-03,0.0417,0.0422,0.0417,0.0422,0.0422,1979997.03
2001-01-04,0.0444,0.0444,0.0444,0.0444,0.0444,899998.65
2001-01-05,0.0422,0.0439,0.0422,0.0439,0.0439,2879995.68
2001-01-08,0.0444,0.0444,0.0444,0.0444,0.0444,3527994.71
