Date,Open,High,Low,Close,Adj Close,Volume
2004-06-16,0.8749,0.9249,0.8149,0.8299,0.8299,2198875000
2004-06-17,0.8299,0.8749,0.8249,0.8449,0.8449,419007500
2004-06-18,0.8399,0.8499,0.7899,0.8049,0.8049,182990000
2004-06-21,0.8249,0.8249,0.7899,0.7999,0.7999,114085000
2004-06-23,0.8099,0.8899,0.8049,0.8849,0.8849,275080000
2004-06-24,0.8949,0.9049,0.8649,0.8899,0.8899,173615000
2004-06-25,0.8949,0.9099,0.8699,0.8799,0.8799,106062500
2004-06-28,0.8749,0.8799,0.8499,0.8649,0.8649,73730000
2004-06-29,0.8599,0.8849,0.8599,0.8649,0.8649,75407500
2004-06-30,0.8699,0.8849,0.8599,0.8599,0.8599,61085000
2004-07-02,0.8549,0.8749,0.8349,0.8699,0.8699,65130000
2004-07-05,0.8649,0.8799,0.8649,0.8749,0.8749,71320000
2004-07-06,0.8749,0.8899,0.8699,0.8799,0.8799,77145000
2004-07-07,0.8749,0.8749,0.8499,0.8549,0.8549,65675000
2004-07-08,0.8499,0.8499,0.8149,0.8199,0.8199,105745000
2004-07-09,0.8199,0.8249,0.8049,0.8149,0.8149,46880000
2004-07-12,0.8149,0.8249,0.7949,0.7999,0.7999,59850000
2004-07-13,0.7999,0.8099,0.7949,0.8049,0.8049,54670000
2004-07-14,0.8049,0.8049,0.7499,0.7599,0.7599,98190000
2004-07-15,0.7649,0.7649,0.7099,0.7349,0.7349,56595000
2004-07-16,0.7299,0.7499,0.7249,0.7399,0.7399,20632500
2004-07-19,0.7399,0.7549,0.7199,0.7549,0.7549,26605000
2004-07-20,0.7449,0.7549,0.7399,0.7499,0.7499,17180000
2004-07-21,0.7599,0.7749,0.7499,0.7549,0.7549,52475000
2004-07-22,0.7499,0.7499,0.6999,0.7099,0.7099,69155000
2004-07-23,0.7099,0.7149,0.6999,0.7049,0.7049,23340000
2004-07-26,0.6899,0.6999,0.675,0.6799,0.6799,37195000
2004-07-27,0.675,0.7449,0.675,0.7449,0.7449,89530000
2004-07-28,0.7449,0.7499,0.7249,0.7349,0.7349,21025000
2004-07-29,0.7249,0.7549,0.7199,0.7499,0.7499,17490000
