Date,Adj Close
2000-01-03,13.711654000000001
2000-01-04,13.298047
2000-01-05,13.633586
2000-01-06,13.610211999999999
2000-01-07,13.727232999999998
2000-01-10,13.774088
2000-01-11,13.625796
2000-01-12,13.485351000000001
2000-01-13,13.360482999999999
2000-01-14,13.469714000000002
2000-01-18,13.415073999999999
2000-01-19,13.422915
2000-01-20,13.485351000000001
2000-01-21,13.922375
2000-01-24,13.735072
2000-01-25,13.415073999999999
2000-01-26,13.352637
2000-01-27,13.266831
2000-01-28,13.196562
2000-01-31,13.805298
2000-02-01,13.703857000000001
2000-02-02,13.633586
2000-02-03,13.610211999999999
2000-02-04,13.539941
2000-02-07,13.500929000000001
2000-02-08,13.532145000000002
2000-02-09,13.532145000000002
2000-02-10,13.337057000000001
2000-02-11,13.102911
2000-02-14,13.118542000000001
2000-02-15,13.087325
2000-02-16,13.032688
2000-02-17,12.954678999999999
2000-02-18,12.478587
2000-02-22,12.431792999999999
2000-02-23,12.174273
2000-02-24,11.768458
2000-02-25,11.706031
2000-02-28,12.041565
2000-02-29,12.127422
2000-03-01,12.658093
2000-03-02,12.985894
2000-03-03,13.102911
2000-03-06,12.736168
2000-03-07,12.587877
2000-03-08,12.673728
2000-03-09,12.775167
2000-03-10,12.775167
2000-03-13,12.814169999999999
2000-03-14,12.728326
2000-03-15,12.798596
2000-03-16,13.298047
2000-03-17,13.405026999999999
2000-03-20,13.349975
2000-03-21,13.263484
2000-03-22,12.956897999999999
2000-03-23,13.177035
2000-03-24,13.051248
2000-03-27,13.232029
2000-03-28,13.169139000000001
2000-03-29,13.405026999999999
2000-03-30,13.373582
2000-03-31,13.452169
2000-04-03,13.538673000000001
2000-04-04,13.727366
2000-04-05,13.908204999999999
2000-04-06,13.994704999999998
2000-04-07,13.955353
2000-04-10,13.923906
2000-04-11,14.285604000000001
2000-04-12,14.411397000000001
2000-04-13,14.427086
2000-04-14,13.900357999999999
2000-04-17,13.688069
2000-04-18,13.727366
2000-04-19,13.853159
2000-04-20,13.900357999999999
2000-04-24,14.277743
2000-04-25,14.702278
2000-04-26,14.670826000000002
2000-04-27,14.340644000000001
2000-04-28,14.33274
2000-05-01,14.33274
2000-05-02,13.813863000000001
2000-05-03,13.861011999999999
2000-05-04,13.837457
2000-05-05,13.868907
2000-05-08,13.963257
2000-05-09,13.916062
2000-05-10,14.183395
2000-05-11,14.395642
2000-05-12,14.16765
2000-05-15,14.442835
2000-05-16,14.379947
2000-05-17,14.1598
2000-05-18,14.277743
2000-05-19,14.010404999999999
2000-05-22,14.104745000000001
2000-05-23,13.845312
2000-05-24,14.081151
2000-05-25,13.845312
2000-05-26,14.120501999999998
2000-05-30,14.222693
2000-05-31,14.301295000000001
2000-06-01,14.403535
2000-06-02,14.356339000000002
2000-06-05,14.026155
2000-06-06,14.356339000000002
2000-06-07,14.411397000000001
2000-06-08,14.497886
2000-06-09,14.678684
2000-06-12,14.615784
2000-06-13,14.930276999999998
2000-06-14,14.867373
2000-06-15,14.788775
2000-06-16,14.623548000000001
2000-06-19,14.861225
2000-06-20,14.702785
2000-06-21,14.750295000000001
2000-06-22,14.655234
2000-06-23,14.702785
2000-06-26,14.655234
2000-06-27,14.259175
2000-06-28,14.377954
2000-06-29,14.14824
2000-06-30,13.815554
2000-07-03,14.227484
2000-07-05,14.354229
2000-07-06,14.37005
2000-07-07,14.520578
2000-07-10,14.520578
2000-07-11,14.385921
2000-07-12,14.449294
2000-07-13,14.512663
2000-07-14,14.314585999999998
2000-07-17,14.195796
2000-07-18,14.140332
2000-07-19,14.28289
2000-07-20,14.053177
2000-07-21,14.195796
2000-07-24,14.14824
2000-07-25,14.267079999999998
2000-07-26,14.132422
2000-07-27,14.076953
2000-07-28,13.989804999999999
2000-07-31,14.029401000000002
2000-08-01,14.33836
2000-08-02,14.576044
2000-08-03,14.599772
2000-08-04,14.520578
2000-08-07,14.805760000000001
2000-08-08,14.417604
2000-08-09,14.187838000000001
2000-08-10,14.187838000000001
2000-08-11,14.346273000000002
2000-08-14,14.433421
2000-08-15,14.528489000000002
2000-08-16,14.322548000000001
2000-08-17,14.132422
2000-08-18,14.211613
2000-08-21,14.306675
2000-08-22,14.132422
2000-08-23,14.243303
2000-08-24,14.211613
2000-08-25,14.195796
2000-08-28,14.449294
2000-08-29,14.322548000000001
2000-08-30,14.465105
2000-08-31,14.576044
2000-09-01,14.750295000000001
2000-09-05,14.805760000000001
2000-09-06,14.987967999999999
2000-09-07,14.987967999999999
2000-09-08,15.463284
2000-09-11,15.819745999999999
2000-09-12,15.78015
2000-09-13,15.669217000000002
2000-09-14,15.463284
2000-09-15,15.607544
2000-09-18,15.511683999999999
2000-09-19,15.256086999999999
2000-09-20,14.984535999999999
2000-09-21,15.096339000000002
2000-09-22,15.479733999999999
2000-09-25,15.591592000000002
2000-09-26,15.815235000000001
2000-09-27,15.751339999999999
2000-09-28,16.262541
2000-09-29,16.502136
2000-10-02,16.597986
2000-10-03,16.390345
2000-10-04,16.390345
2000-10-05,16.534082
2000-10-06,16.454229
2000-10-09,16.454229
2000-10-10,16.422283
2000-10-11,16.166693
2000-10-12,15.94304
2000-10-13,16.182638
2000-10-16,16.278488
2000-10-17,16.494164
2000-10-18,16.358383
2000-10-19,16.278488
2000-10-20,16.190619
2000-10-23,16.534082
2000-10-24,16.462215
2000-10-25,16.358383
2000-10-26,16.30246
2000-10-27,16.677887
2000-10-30,17.324863
2000-10-31,17.460632
2000-11-01,17.356806
2000-11-02,17.364786
2000-11-03,17.284933
2000-11-06,17.205036
2000-11-07,17.229004
2000-11-08,17.316887
2000-11-09,17.412733
2000-11-10,17.444689
2000-11-13,17.524538
2000-11-14,17.221041
2000-11-15,17.205036
2000-11-16,17.404703
2000-11-17,17.141134
2000-11-20,17.308861
2000-11-21,17.141134
2000-11-22,17.268932
2000-11-24,17.236984
2000-11-27,17.117168
2000-11-28,17.364786
2000-11-29,17.476637
2000-11-30,17.452662
2000-12-01,17.117168
2000-12-04,17.300886
2000-12-05,17.412733
2000-12-06,17.476637
2000-12-07,17.468607000000002
2000-12-08,17.045282
2000-12-11,17.093243
2000-12-12,17.141134
2000-12-13,17.564460999999998
2000-12-14,17.460632
2000-12-15,17.309698
2000-12-18,17.279362
2000-12-19,16.679585
2000-12-20,16.525576
2000-12-21,16.428324
2000-12-22,16.68767
2000-12-26,17.157766
2000-12-27,17.157766
2000-12-28,17.020006
2000-12-29,17.21451
2001-01-02,16.95516
2001-01-03,16.598554999999998
2001-01-04,16.339203
2001-01-05,16.177114000000003
2001-01-08,16.420227
2001-01-09,16.493154999999998
2001-01-10,16.452642
2001-01-11,16.071710999999997
2001-01-12,16.193291000000002
2001-01-16,15.93394
2001-01-17,15.974449
2001-01-18,16.258135
2001-01-19,16.209522
2001-01-22,16.177114000000003
2001-01-23,16.160881
2001-01-24,16.185204000000002
2001-01-25,16.298635
2001-01-26,16.144691
2001-01-29,16.396257000000002
2001-01-30,16.396257000000002
2001-01-31,16.245838
2001-02-01,16.442944
2001-02-02,16.261395999999998
2001-02-05,16.380703
2001-02-06,16.479259
2001-02-07,16.484444
2001-02-08,16.629675
2001-02-09,16.608923
2001-02-12,16.624491
2001-02-13,16.76454
2001-02-14,16.484444
2001-02-15,16.510376
2001-02-16,16.603745
2001-02-20,16.681557
2001-02-21,16.484444
2001-02-22,16.660792999999998
2001-02-23,16.567432
2001-02-26,16.754168
2001-02-27,16.774916
2001-02-28,16.582994
2001-03-01,16.401447
2001-03-02,16.442944
2001-03-05,16.411816
2001-03-06,16.391075
2001-03-07,16.313271
2001-03-08,16.619307
2001-03-09,16.328831
2001-03-12,16.515566
2001-03-13,16.13172
2001-03-14,15.576704000000001
2001-03-15,15.85162
2001-03-16,15.723633
2001-03-19,15.922139999999999
2001-03-20,15.692301
2001-03-21,15.3423
2001-03-22,15.149014000000001
2001-03-23,15.122902999999999
2001-03-26,15.624382
2001-03-27,16.199005
2001-03-28,15.854232000000001
2001-03-29,16.225122
2001-03-30,16.345266
2001-04-02,16.397512
2001-04-03,16.319153
2001-04-04,16.381828
2001-04-05,16.272139000000003
2001-04-06,15.969151
2001-04-09,16.319153
2001-04-10,16.658695
2001-04-11,16.434069
2001-04-12,16.423628
2001-04-16,16.684818
2001-04-17,17.071369
2001-04-18,16.716154
2001-04-19,16.747498
2001-04-20,16.548992000000002
2001-04-23,16.585567
2001-04-24,16.663921
2001-04-25,16.95645
2001-04-26,17.107941
2001-04-27,17.118392999999998
2001-04-30,17.134064000000002
2001-05-01,17.295998
2001-05-02,17.076601
2001-05-03,16.857203
2001-05-04,17.029591
2001-05-07,17.118392999999998
2001-05-08,16.872871
2001-05-09,16.898993
2001-05-10,16.909439000000003
2001-05-11,16.919889
2001-05-14,17.144512
2001-05-15,17.029591
2001-05-16,17.39525
2001-05-17,17.290779
2001-05-18,17.39525
2001-05-21,17.457941
2001-05-22,17.39525
2001-05-23,17.390032
2001-05-24,17.343019
2001-05-25,17.071369
2001-05-29,17.060919000000002
2001-05-30,16.987797
2001-05-31,17.254210999999998
2001-06-01,17.107941
2001-06-04,17.118392999999998
2001-06-05,16.867651000000002
2001-06-06,16.731829
2001-06-07,16.590792
