Date,Adj Close
2000-01-03,23.763057999999997
2000-01-04,23.048185
2000-01-05,22.764717
2000-01-06,23.02355
2000-01-07,24.108154000000003
2000-01-10,23.984917000000003
2000-01-11,23.849344
2000-01-12,23.713755
2000-01-13,23.837010999999997
2000-01-14,23.775377
2000-01-18,23.639805
2000-01-19,23.590506
2000-01-20,23.270052
2000-01-21,22.789360000000002
2000-01-24,21.938923000000003
2000-01-25,22.074501
2000-01-26,22.23473
2000-01-27,22.173105
2000-01-28,21.298014000000002
2000-01-31,21.458225
2000-02-01,22.23473
2000-02-02,22.086821
2000-02-03,22.173105
2000-02-04,22.136116
2000-02-07,21.667767
2000-02-08,22.160776000000002
2000-02-09,21.791012
2000-02-10,21.593821
2000-02-11,21.285683
2000-02-14,21.39661
2000-02-15,21.445908
2000-02-16,20.607794000000002
2000-02-17,20.016188
2000-02-18,19.720388
2000-02-22,19.769672
2000-02-23,19.708057
2000-02-24,19.079458
2000-02-25,19.153418
2000-02-28,19.843629999999997
2000-02-29,20.26269
2000-03-01,20.028502
2000-03-02,20.003854999999998
2000-03-03,20.373613
2000-03-06,19.892933
2000-03-07,19.338293
2000-03-08,19.572485
2000-03-09,19.966881
2000-03-10,19.695724
2000-03-13,19.535498
2000-03-14,19.572485
2000-03-15,20.755699
2000-03-16,22.284029
2000-03-17,22.339845999999998
2000-03-20,22.129901999999998
2000-03-21,22.376896
2000-03-22,22.278103
2000-03-23,22.339845999999998
2000-03-24,22.413944
2000-03-27,22.35219
2000-03-28,22.426291
2000-03-29,22.870860999999998
2000-03-30,23.377182
2000-03-31,23.130192
2000-04-03,23.821756
2000-04-04,23.525381
2000-04-05,23.562431
2000-04-06,23.80941
2000-04-07,23.80941
2000-04-10,24.36512
2000-04-11,24.538023000000003
2000-04-12,24.488623
2000-04-13,24.031702
2000-04-14,22.129901999999998
2000-04-17,22.154608
2000-04-18,22.623896
2000-04-19,22.796764000000003
2000-04-20,23.093147000000002
2000-04-24,23.34013
2000-04-25,23.760017
2000-04-26,23.735313
2000-04-27,23.241348000000002
2000-04-28,22.648584
2000-05-01,23.34013
2000-05-02,23.179588
2000-05-03,22.080507
2000-05-04,21.722391000000002
2000-05-05,21.994059
2000-05-08,21.932323
2000-05-09,22.154608
2000-05-10,22.154608
2000-05-11,22.35219
2000-05-12,22.673281
2000-05-15,22.747372
2000-05-16,22.920258
2000-05-17,22.376896
2000-05-18,22.821472
2000-05-19,22.241053
2000-05-22,21.907629
2000-05-23,21.808826
2000-05-24,21.413654
2000-05-25,21.216063000000002
2000-05-26,20.771484
2000-05-30,20.932028
2000-05-31,21.426003
2000-06-01,21.58655
2000-06-02,22.179296
2000-06-05,22.055819
2000-06-06,21.351896
2000-06-07,21.351896
2000-06-08,21.141966
2000-06-09,20.796188
2000-06-12,20.277525
2000-06-13,20.672698999999998
2000-06-14,20.746786
2000-06-15,20.697392
2000-06-16,20.464781
2000-06-19,20.440027
2000-06-20,19.99461
2000-06-21,19.858503
2000-06-22,19.771895999999998
2000-06-23,19.895638
2000-06-26,19.895638
2000-06-27,20.464781
2000-06-28,20.390545
2000-06-29,20.044098
2000-06-30,20.266810999999997
2000-07-03,20.539019
2000-07-05,20.786476
2000-07-06,20.934952
2000-07-07,21.949537
2000-07-10,22.271225
2000-07-11,22.432066
2000-07-12,22.49394
2000-07-13,22.073265
2000-07-14,22.345461
2000-07-17,22.221731
2000-07-18,22.271225
2000-07-19,21.986641
2000-07-20,21.924785999999997
2000-07-21,21.875286
2000-07-24,21.528845
2000-07-25,21.578341
2000-07-26,21.504108
2000-07-27,21.677335999999997
2000-07-28,21.009188
2000-07-31,20.588511999999998
2000-08-01,20.885451999999997
2000-08-02,20.885451999999997
2000-08-03,20.786476
2000-08-04,20.699856
2000-08-07,21.256653
2000-08-08,21.887663
2000-08-09,21.504108
2000-08-10,20.885451999999997
2000-08-11,21.182413
2000-08-14,21.454613000000002
2000-08-15,20.835966
2000-08-16,20.427671
2000-08-17,20.440027
2000-08-18,20.712246
2000-08-21,20.217333
2000-08-22,20.61326
2000-08-23,20.489523000000002
2000-08-24,20.489523000000002
2000-08-25,20.675129000000002
2000-08-28,20.341051
2000-08-29,20.25444
2000-08-30,20.019356
2000-08-31,19.734789000000003
2000-09-01,20.130722
2000-09-05,20.341051
2000-09-06,20.638006
2000-09-07,20.464781
2000-09-08,20.848330999999998
2000-09-11,21.231911
2000-09-12,21.231911
2000-09-13,21.231911
2000-09-14,21.108171
2000-09-15,20.924904
2000-09-18,20.50317
2000-09-19,20.155874
2000-09-20,19.758947
2000-09-21,20.490763
2000-09-22,20.354329999999997
2000-09-25,20.044237
2000-09-26,19.597711999999998
2000-09-27,19.783766
2000-09-28,20.093854999999998
