Date,Adj Close
2000-01-03,23.050686
2000-01-04,22.527617000000003
2000-01-05,22.325539000000003
2000-01-06,22.396901999999997
2000-01-07,22.670269
2000-01-10,24.98844
2000-01-11,24.322712
2000-01-12,23.91856
2000-01-13,24.631834
2000-01-14,24.417818
2000-01-18,23.966105
2000-01-19,24.536728
2000-01-20,24.346527
2000-01-21,24.298977
2000-01-24,23.573748000000002
2000-01-25,23.740221
2000-01-26,23.633259
2000-01-27,23.490591000000002
2000-01-28,23.015076
2000-01-31,22.908037
2000-02-01,23.205284
2000-02-02,23.775913
2000-02-03,23.989849
2000-02-04,24.073088000000002
2000-02-07,23.680792
2000-02-08,23.942301
2000-02-09,23.514333999999998
2000-02-10,23.312260000000002
2000-02-11,23.324127
2000-02-14,22.896164000000002
2000-02-15,22.717821
2000-02-16,22.075912
2000-02-17,22.064035
2000-02-18,21.457732999999998
2000-02-22,21.303219
2000-02-23,21.636076
2000-02-24,21.469603
2000-02-25,20.803867
2000-02-28,21.172426
2000-02-29,21.410183
2000-03-01,21.588518
2000-03-02,21.493414
2000-03-03,21.790604000000002
2000-03-06,21.362627
2000-03-07,20.970339000000003
2000-03-08,20.8633
2000-03-09,21.350754000000002
2000-03-10,21.172426
2000-03-13,21.017897
2000-03-14,21.077328
2000-03-15,21.184296
2000-03-16,22.277988
2000-03-17,22.301804999999998
2000-03-20,22.729769
2000-03-21,22.872412
2000-03-22,23.454914000000002
2000-03-23,23.550017999999998
2000-03-24,23.752083
2000-03-27,23.585691
2000-03-28,23.609434
2000-03-29,23.252832
2000-03-30,22.919973000000002
2000-03-31,23.335991
2000-04-03,23.324127
2000-04-04,23.062634
2000-04-05,22.908037
2000-04-06,23.347939999999998
2000-04-07,23.407358
2000-04-10,23.252832
2000-04-11,23.454914000000002
2000-04-12,23.026949
2000-04-13,22.44445
2000-04-14,21.08919
2000-04-17,21.267525
2000-04-18,21.850023
2000-04-19,22.420641
2000-04-20,22.515745000000003
2000-04-24,22.19475
2000-04-25,22.753501999999997
2000-04-26,22.991259
2000-04-27,22.848608
2000-04-28,23.062634
2000-05-01,23.133910999999998
2000-05-02,22.670269
